TIME,OPEN,HIGH,LOW,CLOSE,VOLUME,Date,Open,High,Low,Close,Volume
19-Nov-25,1570.3,1570.3,1570.3,1570.3,0.0,,,,,,
17-Nov-25,1584.0,1584.0,1563.199951171875,1570.0,1628.0,,,,,,
14-Nov-25,1561.0,1584.0,1559.550048828125,1579.8800048828125,1287.0,,,,,,
13-Nov-25,1598.949951171875,1598.949951171875,1550.010009765625,1582.25,1765.0,,,,,,
12-Nov-25,1561.0,1580.0,1561.0,1570.3299560546875,3945.0,,,,,,
11-Nov-25,1604.1500244140625,1604.1500244140625,1559.0,1560.449951171875,4758.0,,,,,,
10-Nov-25,1613.0,1616.0,1581.0,1603.969970703125,2213.0,,,,,,
07-Nov-25,1505.0,1670.0,1505.0,1612.780029296875,21809.0,,,,,,
06-Nov-25,1579.989990234375,1579.989990234375,1542.0,1558.0,639.0,,,,,,
05-Nov-25,1578.0,1597.949951171875,1538.0,1540.010009765625,6681.0,,,,,,
04-Nov-25,1590.0,1609.0,1577.550048828125,1590.3399658203125,4129.0,,,,,,
03-Nov-25,1557.550048828125,1598.989990234375,1557.550048828125,1590.260009765625,2783.0,,,,,,
31-Oct-25,1555.0,1589.0,1555.0,1576.199951171875,4117.0,,,,,,
30-Oct-25,1596.0,1600.0,1530.0,1549.5899658203125,17483.0,,,,,,
29-Oct-25,1604.9482383846864,1668.9408099688474,1576.1121495327102,1585.0,58692.0,,,,,,
28-Oct-25,1575.667808962456,1649.1900350602891,1575.667808962456,1604.9482421875,13893.0,,,,,,
27-Oct-25,1589.9377352739557,1614.6262094241724,1560.8547609446766,1594.6483154296875,29212.0,,,,,,
24-Oct-25,1538.5856697819315,1644.252336448598,1520.809968847352,1594.0162353515625,89388.0,,,,,,
23-Oct-25,1537.1537815781303,1559.8671771434797,1528.7498155750163,1532.304931640625,10077.0,,,,,,
22-Oct-25,1535.6724683293075,1555.3738218531057,1535.6526982627474,1549.8436279296875,6966.0,,,,,,
21-Oct-25,1532.6702927990293,1565.2491922093443,1532.6702927990293,1540.7581787109375,2300.0,,,,,,
20-Oct-25,1521.7974685661952,1560.311486265145,1521.7974685661952,1549.2510986328125,5949.0,,,,,,
17-Oct-25,1560.2128149838322,1560.2128149838322,1520.8099866738094,1524.7996826171875,3900.0,,,,,,
16-Oct-25,1558.040163213392,1558.040163213392,1537.5981550366268,1546.6539306640625,2695.0,,,,,,
15-Oct-25,1575.1246332745252,1575.1246332745252,1530.6754952646424,1558.0401611328125,6590.0,,,,,,
14-Oct-25,1500.2494387131894,1569.199353488125,1500.2494387131894,1551.6903076171875,13302.0,,,,,,
13-Oct-25,1547.1672515852429,1580.0622299996553,1442.794323768435,1500.2493896484375,12640.0,,,,,,
10-Oct-25,1561.308983840784,1580.0623390838505,1540.5607806067542,1547.1673583984375,16489.0,,,,,,
09-Oct-25,1581.0498657488454,1609.6884954219977,1560.3115477096662,1565.1505126953125,19012.0,,,,,,
08-Oct-25,1570.1968024403889,1588.9501573005791,1570.1869174070362,1572.191650390625,4860.0,,,,,,
07-Oct-25,1608.4638671875,1608.4638671875,1608.4638671875,1608.4638671875,0.0,,,,,,
06-Oct-25,1624.501489267397,1624.501489267397,1580.0622388011154,1608.4638671875,15546.0,,,,,,
03-Oct-25,1580.0622670132177,1654.127685779462,1580.0622670132177,1616.6407470703125,46878.0,,,,,,
02-Oct-25,1609.6884050686126,1614.6260995626883,1576.6058519583069,1582.8372802734375,26695.0,,,,,,
01-Oct-25,1576.3920214170184,1598.6903095428434,1570.5750766885424,1591.4288330078125,11937.0,,,,,,
30-Sep-25,1594.376186660464,1599.6501599525104,1570.5751395224909,1576.9931640625,5797.0,,,,,,
29-Sep-25,1632.6225926320203,1632.6225926320203,1571.5446690359297,1586.397216796875,21054.0,,,,,,
26-Sep-25,1599.659796393038,1667.5241513915305,1561.8496557510207,1598.767822265625,143005.0,,,,,,
25-Sep-25,1569.6056058366237,1612.2632010539255,1566.697133435444,1596.3248291015625,94735.0,,,,,,
24-Sep-25,1580.2700078384814,1585.117461850256,1560.8801917913836,1574.5791015625,13825.0,,,,,,
23-Sep-25,1529.4881591796875,1529.4881591796875,1529.4881591796875,1529.4881591796875,0.0,,,,,,
22-Sep-25,1570.5751863819664,1570.5751863819664,1517.2531893134428,1529.4881591796875,10238.0,,,,,,
19-Sep-25,1466.8395572328989,1612.1662495268342,1457.1446493860192,1542.4404296875,42069.0,,,,,,
18-Sep-25,1462.961634907101,1473.6260338361787,1451.347153917891,1467.111083984375,23514.0,,,,,,
17-Sep-25,1471.68712224096,1472.6566130988265,1454.2362867993677,1459.12255859375,23595.0,,,,,,
16-Sep-25,1471.6869704506787,1471.6869704506787,1458.1626217167711,1469.2147216796875,20539.0,,,,,,
15-Sep-25,1463.931124651153,1473.6260327614254,1446.4802900526624,1460.04345703125,28102.0,,,,,,
12-Sep-25,1466.0639760431632,1492.0463774528866,1439.6938729808555,1450.66845703125,64110.0,,,,,,
11-Sep-25,1395.0972921464486,1482.3514660819458,1395.0972921464486,1465.2496337890625,200556.0,,,,,,
10-Sep-25,1315.6959435670872,1390.7345553020905,1315.6959435670872,1383.9287109375,99055.0,,,,,,
09-Sep-25,1318.507441217921,1331.1108211707392,1310.7515150931097,1326.29248046875,13344.0,,,,,,
08-Sep-25,1313.407980867986,1318.507512036635,1289.4324918822756,1317.8773193359375,24072.0,,,,,,
05-Sep-25,1308.812493940192,1317.53791056646,1295.452883191591,1302.384765625,17326.0,,,,,,
04-Sep-25,1298.148152299671,1318.507458646417,1290.4891514809722,1302.85986328125,58579.0,,,,,,
03-Sep-25,1298.254731620473,1303.9068200343686,1284.4588973152188,1294.4833984375,16816.0,,,,,,
02-Sep-25,1284.575260285129,1302.9955847722365,1284.575260285129,1298.2547607421875,9712.0,,,,,,
01-Sep-25,1264.216030972343,1291.3617739686815,1264.216030972343,1289.3355712890625,34316.0,,,,,,
29-Aug-25,1279.7376519868485,1298.6330195638066,1279.72794761047,1281.754150390625,5749.0,,,,,,
28-Aug-25,1281.676462475368,1289.4226840191989,1274.880322921238,1287.4351806640625,76161.0,,,,,,
27-Aug-25,1303.7130898111614,1303.7130898111614,1274.8804419826,1280.8331298828125,27061.0,,,,,,
26-Aug-25,1301.1536004698469,1308.8126015853704,1294.270239345533,1297.217529296875,11803.0,,,,,,
25-Aug-25,1316.6654867123696,1318.5075429783876,1299.117726169882,1300.155029296875,21782.0,,,,,,
22-Aug-25,1313.660097198818,1328.202459898436,1309.879059227707,1313.2431640625,22930.0,,,,,,
21-Aug-25,1300.0870855993285,1331.5373084776763,1289.4712093081291,1322.908935546875,122617.0,,,,,,
20-Aug-25,1313.6600369371936,1313.6600369371936,1285.5448036743312,1306.2628173828125,131879.0,,,,,,
19-Aug-25,1294.270219466801,1318.5074894942695,1294.270219466801,1299.350341796875,15702.0,,,,,,
18-Aug-25,1303.9263169979415,1320.4464782083758,1260.8227936196715,1312.6905517578125,39093.0,,,,,,
15-Aug-25,1333.0401057882743,1333.0401057882743,1302.9955962617962,1303.92626953125,43147.0,,,,,,
13-Aug-25,1318.507467172242,1334.988810511895,1310.7515408947584,1323.0931396484375,149567.0,,,,,,
12-Aug-25,1313.3552949713596,1317.121188290274,1296.4087750362453,1303.112060546875,103266.0,,,,,,
11-Aug-25,1294.5257315842582,1315.2381432896063,1292.6427850655905,1306.9061279296875,231499.0,,,,,,
08-Aug-25,1264.3985447301666,1297.350107697818,1256.8667589089891,1288.2742919921875,627458.0,,,,,,
