TIME,OPEN,HIGH,LOW,CLOSE,VOLUME,Date,Open,High,Low,Close,Volume
19-Nov-25,222.96,222.96,222.96,222.96,0.0,,,,,,
17-Nov-25,221.0200042724609,221.0200042724609,221.0200042724609,222.9600067138672,80.0,,,,,,
14-Nov-25,245.0,245.0,222.0,222.9600067138672,883.0,,,,,,
13-Nov-25,217.4100036621093,241.0,217.4100036621093,240.9900054931641,348.0,,,,,,
12-Nov-25,240.4199981689453,240.4199981689453,240.4199981689453,240.4199981689453,0.0,,,,,,
11-Nov-25,220.5800018310547,244.97999572753903,220.5800018310547,240.4199981689453,2.0,,,,,,
10-Nov-25,240.4199981689453,244.0,240.4199981689453,240.4199981689453,28.0,,,,,,
07-Nov-25,243.9100036621093,246.8800048828125,225.0,240.4199981689453,114.0,,,,,,
06-Nov-25,271.010009765625,271.010009765625,243.9100036621093,243.9100036621093,953.0,,,,,,
05-Nov-25,271.010009765625,329.9800109863281,271.0,271.010009765625,2972.0,,,,,,
04-Nov-25,302.45001220703125,302.45001220703125,283.5,300.92999267578125,248.0,,,,,,
03-Nov-25,269.9800109863281,302.45001220703125,269.9800109863281,302.45001220703125,6447.0,,,,,,
31-Oct-25,250.5200042724609,275.1000061035156,240.0,274.95001220703125,1277.0,,,,,,
30-Oct-25,257.989990234375,257.989990234375,257.989990234375,250.5200042724609,1.0,,,,,,
29-Oct-25,250.0,250.0,250.0,250.5200042724609,3.0,,,,,,
28-Oct-25,250.52999877929688,250.52999877929688,250.5200042724609,250.5200042724609,21.0,,,,,,
27-Oct-25,259.989990234375,262.20001220703125,259.989990234375,250.5200042724609,29.0,,,,,,
24-Oct-25,250.0,275.57000732421875,225.47000122070312,250.5200042724609,69.0,,,,,,
23-Oct-25,250.7400054931641,263.6400146484375,249.9900054931641,250.5200042724609,141.0,,,,,,
22-Oct-25,249.8000030517578,251.8999938964844,240.009994506836,250.7400054931641,377.0,,,,,,
21-Oct-25,239.9900054931641,239.9900054931641,239.9900054931641,229.0,1.0,,,,,,
20-Oct-25,240.8800048828125,241.0,240.8800048828125,229.0,92.0,,,,,,
17-Oct-25,226.9600067138672,229.4499969482422,205.0,229.0,3770.0,,,,,,
16-Oct-25,200.0,214.8000030517578,200.0,208.58999633789065,224.0,,,,,,
15-Oct-25,215.0,215.0,209.0,214.72000122070312,29.0,,,,,,
14-Oct-25,214.72000122070312,214.72000122070312,214.72000122070312,214.72000122070312,1.0,,,,,,
13-Oct-25,200.0,229.0,200.0,214.72000122070312,38.0,,,,,,
10-Oct-25,229.97999572753903,229.97999572753903,206.1199951171875,214.72000122070312,16.0,,,,,,
09-Oct-25,206.1499938964844,248.0,206.1499938964844,214.72000122070312,291.0,,,,,,
08-Oct-25,230.0,230.0,228.0,229.0599975585937,235.0,,,,,,
07-Oct-25,210.0,210.0,210.0,210.0,0.0,,,,,,
06-Oct-25,215.0,215.0,210.0,210.0,500.0,,,,,,
03-Oct-25,211.0,238.0,210.0,210.1000061035156,301.0,,,,,,
02-Oct-25,202.5200042724609,244.0,202.5200042724609,223.8600006103516,104.0,,,,,,
01-Oct-25,223.8600006103516,223.8600006103516,223.8600006103516,223.8600006103516,0.0,,,,,,
30-Sep-25,230.0,240.0,224.5,223.8600006103516,78.0,,,,,,
29-Sep-25,215.009994506836,248.8000030517578,215.009994506836,223.8600006103516,277.0,,,,,,
26-Sep-25,243.9900054931641,244.0,202.5,238.0,232.0,,,,,,
25-Sep-25,225.0,225.0,225.0,225.0,0.0,,,,,,
24-Sep-25,224.1999969482422,225.0,224.1999969482422,225.0,85.0,,,,,,
23-Sep-25,220.0,220.0,220.0,220.0,0.0,,,,,,
22-Sep-25,200.0,226.0500030517578,200.0,220.0,2979.0,,,,,,
19-Sep-25,205.5,205.5,205.5,205.5,0.0,,,,,,
18-Sep-25,205.5,205.5,205.5,205.5,5.0,,,,,,
17-Sep-25,204.0,205.5,204.0,205.5,165.0,,,,,,
16-Sep-25,200.0,214.9199981689453,200.0,215.0399932861328,9.0,,,,,,
15-Sep-25,194.3300018310547,218.0,194.1999969482422,215.0399932861328,111.0,,,,,,
12-Sep-25,215.0399932861328,215.0399932861328,215.0399932861328,215.0399932861328,0.0,,,,,,
11-Sep-25,202.0200042724609,215.0,195.3300018310547,215.0399932861328,90.0,,,,,,
10-Sep-25,198.0,225.0,198.0,215.0399932861328,131.0,,,,,,
09-Sep-25,200.0200042724609,209.9499969482422,200.0200042724609,215.0399932861328,11.0,,,,,,
08-Sep-25,216.9499969482422,219.8999938964844,214.0,215.0399932861328,576.0,,,,,,
05-Sep-25,214.6100006103516,214.6100006103516,214.6100006103516,214.6100006103516,0.0,,,,,,
04-Sep-25,210.5,216.0,201.0,214.6100006103516,1566.0,,,,,,
03-Sep-25,185.5,219.0,185.0200042724609,214.5599975585937,2901.0,,,,,,
02-Sep-25,198.9900054931641,198.9900054931641,198.9900054931641,199.97000122070312,2.0,,,,,,
01-Sep-25,199.97000122070312,199.97000122070312,199.97000122070312,199.97000122070312,4.0,,,,,,
29-Aug-25,199.97000122070312,199.97000122070312,199.97000122070312,199.97000122070312,0.0,,,,,,
28-Aug-25,186.0,200.0,186.0,199.97000122070312,1066.0,,,,,,
27-Aug-25,183.3300018310547,199.9900054931641,183.3300018310547,200.0200042724609,18.0,,,,,,
26-Aug-25,200.0200042724609,200.0200042724609,200.0200042724609,200.0200042724609,0.0,,,,,,
25-Aug-25,200.0200042724609,200.0200042724609,200.0200042724609,200.0200042724609,0.0,,,,,,
22-Aug-25,200.0,201.9900054931641,190.0500030517578,200.0200042724609,167.0,,,,,,
21-Aug-25,203.69000244140625,203.69000244140625,203.69000244140625,198.67999267578125,2.0,,,,,,
20-Aug-25,200.0,207.0,200.0,198.67999267578125,20.0,,,,,,
19-Aug-25,206.4900054931641,214.0,190.0200042724609,198.67999267578125,128.0,,,,,,
18-Aug-25,200.0,209.1000061035156,200.0,206.3600006103516,161.0,,,,,,
15-Aug-25,200.1000061035156,200.1000061035156,200.1000061035156,200.1000061035156,0.0,,,,,,
13-Aug-25,200.0,200.0,200.0,200.1000061035156,100.0,,,,,,
12-Aug-25,198.72999572753903,206.9900054931641,198.72999572753903,200.1000061035156,3094.0,,,,,,
11-Aug-25,188.72000122070312,198.9900054931641,181.0200042724609,189.88999938964844,350.0,,,,,,
