DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
2025-11-19,23.79,23.79,23.79,23.79,0.0
2025-11-17,23.600000381469727,24.200000762939453,23.600000381469727,23.64999961853028,119856.0
2025-11-14,23.0,23.559999465942383,23.0,23.489999771118164,37199.0
2025-11-13,23.299999237060547,23.5,23.0,23.229999542236328,120247.0
2025-11-12,23.01000022888184,24.5,23.0,23.21999931335449,495179.0
2025-11-11,23.01000022888184,23.39999961853028,22.049999237060547,23.14999961853028,226219.0
2025-11-10,23.299999237060547,23.299999237060547,23.0,23.299999237060547,29957.0
2025-11-07,23.100000381469727,23.299999237060547,23.0,23.25,93734.0
2025-11-06,23.06999969482422,23.5,22.950000762939453,23.020000457763672,77868.0
2025-11-05,22.600000381469727,23.100000381469727,22.5,23.0,57489.0
2025-11-04,22.600000381469727,23.0,22.39999961853028,22.489999771118164,117257.0
2025-11-03,22.809999465942383,23.46999931335449,22.5,22.540000915527344,107794.0
2025-10-31,22.600000381469727,23.100000381469727,22.200000762939453,22.75,41647.0
2025-10-30,22.520000457763672,22.989999771118164,22.270000457763672,22.46999931335449,100517.0
2025-10-29,23.0,24.0,22.32999992370605,22.46999931335449,167163.0
2025-10-28,23.39999961853028,23.89999961853028,23.020000457763672,23.1200008392334,53330.0
2025-10-27,23.799999237060547,24.200000762939453,23.5,23.56999969482422,75683.0
2025-10-24,23.950000762939453,24.75,23.5,23.8799991607666,250296.0
2025-10-23,24.049999237060547,24.32999992370605,23.700000762939453,23.770000457763672,82098.0
2025-10-22,24.51000022888184,24.75,23.799999237060547,24.07999992370605,120617.0
2025-10-21,24.700000762939453,24.950000762939453,24.25,24.790000915527344,266021.0
2025-10-20,24.39999961853028,24.950000762939453,24.0,24.63999938964844,360257.0
2025-10-17,23.549999237060547,25.0,23.549999237060547,24.299999237060547,513892.0
2025-10-16,24.100000381469727,24.89999961853028,23.850000381469727,23.90999984741211,436006.0
2025-10-15,24.15999984741211,24.489999771118164,23.700000762939453,23.799999237060547,519703.0
2025-10-14,23.5,25.59000015258789,23.5,24.15999984741211,5797127.0
2025-10-13,23.11000061035156,24.450000762939453,22.5,23.26000022888184,687940.0
2025-10-10,23.01000022888184,23.790000915527344,22.700000762939453,23.18000030517578,156617.0
2025-10-09,23.5,23.799999237060547,23.049999237060547,23.209999084472656,96957.0
2025-10-08,23.799999237060547,23.989999771118164,23.39999961853028,23.700000762939453,123936.0
2025-10-07,23.56999969482422,23.56999969482422,23.56999969482422,23.56999969482422,0.0
2025-10-06,24.100000381469727,24.5,23.299999237060547,23.56999969482422,417473.0
2025-10-03,25.5,25.729999542236328,23.90999984741211,24.01000022888184,423688.0
2025-10-02,23.059999465942383,25.350000381469727,23.01000022888184,25.209999084472656,1877369.0
2025-10-01,24.0,24.46999931335449,22.959999084472656,23.440000534057617,844333.0
2025-09-30,24.709999084472656,25.100000381469727,23.14999961853028,23.920000076293945,704484.0
2025-09-29,24.799999237060547,25.600000381469727,23.26000022888184,24.690000534057617,2005353.0
2025-09-26,23.700000762939453,24.799999237060547,23.0,24.14999961853028,1108279.0
2025-09-25,23.64999961853028,23.89999961853028,23.14999961853028,23.229999542236328,286008.0
2025-09-24,24.299999237060547,24.489999771118164,23.5,23.63999938964844,604838.0
2025-09-23,25.100000381469727,25.100000381469727,25.100000381469727,25.100000381469727,0.0
2025-09-22,23.989999771118164,25.309999465942383,23.600000381469727,25.100000381469727,5338277.0
2025-09-19,22.299999237060547,24.100000381469727,22.299999237060547,23.01000022888184,3854749.0
2025-09-18,21.89999961853028,22.59000015258789,21.89999961853028,22.209999084472656,1998105.0
2025-09-17,21.959999084472656,22.13999938964844,21.489999771118164,21.88999938964844,384212.0
2025-09-16,22.049999237060547,22.540000915527344,21.799999237060547,21.89999961853028,121362.0
2025-09-15,21.700000762939453,22.89999961853028,21.6200008392334,22.049999237060547,339777.0
2025-09-12,21.5,22.1299991607666,21.14999961853028,21.63999938964844,1076129.0
2025-09-11,21.700000762939453,21.989999771118164,21.299999237060547,21.36000061035156,1017923.0
2025-09-10,21.809999465942383,21.989999771118164,21.51000022888184,21.600000381469727,214060.0
2025-09-09,22.670000076293945,22.700000762939453,21.700000762939453,21.88999938964844,319265.0
2025-09-08,22.700000762939453,23.200000762939453,22.200000762939453,22.670000076293945,632959.0
2025-09-05,22.200000762939453,22.979999542236328,21.959999084472656,22.600000381469727,582357.0
2025-09-04,22.600000381469727,22.600000381469727,22.049999237060547,22.11000061035156,192738.0
2025-09-03,22.56999969482422,22.93000030517578,22.209999084472656,22.5,163893.0
2025-09-02,22.700000762939453,23.229999542236328,22.420000076293945,22.56999969482422,631513.0
2025-09-01,22.68000030517578,23.940000534057617,21.5,22.549999237060547,1487244.0
2025-08-29,21.0,23.0,20.559999465942383,22.239999771118164,911955.0
2025-08-28,21.209999084472656,21.440000534057617,21.0,21.06999969482422,81729.0
2025-08-27,21.690000534057617,21.989999771118164,20.520000457763672,21.11000061035156,185269.0
2025-08-26,21.489999771118164,21.700000762939453,21.200000762939453,21.420000076293945,203631.0
2025-08-25,21.600000381469727,21.600000381469727,21.030000686645508,21.1200008392334,223373.0
2025-08-22,21.520000457763672,22.0,21.309999465942383,21.479999542236328,141371.0
2025-08-21,22.09000015258789,22.200000762939453,21.200000762939453,21.64999961853028,203405.0
2025-08-20,22.299999237060547,22.479999542236328,21.51000022888184,21.90999984741211,219394.0
2025-08-19,21.59000015258789,22.75,21.39999961853028,22.15999984741211,1275347.0
2025-08-18,21.020000457763672,21.690000534057617,20.520000457763672,21.450000762939453,267797.0
2025-08-15,21.100000381469727,21.38999938964844,20.89999961853028,21.09000015258789,148939.0
2025-08-13,21.299999237060547,21.489999771118164,21.020000457763672,21.200000762939453,100704.0
2025-08-12,21.790000915527344,21.809999465942383,21.11000061035156,21.32999992370605,254562.0
