DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
2025-11-19,15.69,15.69,15.69,15.69,0.0
2025-11-17,15.399999618530272,15.399999618530272,15.399999618530272,15.210000038146973,50.0
2025-11-14,15.199999809265137,15.600000381469728,14.899999618530272,15.210000038146973,559.0
2025-11-13,15.0,15.800000190734863,15.0,15.300000190734863,3663.0
2025-11-12,15.0,15.300000190734863,15.0,15.06999969482422,4236.0
2025-11-11,15.199999809265137,15.5,15.0,15.5,5093.0
2025-11-10,15.010000228881836,15.199999809265137,14.649999618530272,15.010000228881836,3866.0
2025-11-07,15.199999809265137,15.399999618530272,14.649999618530272,15.399999618530272,8962.0
2025-11-06,15.399999618530272,15.800000190734863,15.399999618530272,15.670000076293944,4834.0
2025-11-05,15.399999618530272,15.399999618530272,15.399999618530272,15.100000381469728,62.0
2025-11-04,15.0,15.399999618530272,15.0,15.100000381469728,233.0
2025-11-03,15.880000114440918,15.890000343322754,15.010000228881836,15.100000381469728,7356.0
2025-10-31,15.449999809265137,15.899999618530272,15.399999618530272,15.779999732971191,828.0
2025-10-30,15.449999809265137,15.449999809265137,15.449999809265137,15.449999809265137,0.0
2025-10-29,15.800000190734863,15.800000190734863,15.449999809265137,15.449999809265137,665.0
2025-10-28,15.5,15.800000190734863,15.399999618530272,15.800000190734863,2454.0
2025-10-27,15.989999771118164,15.989999771118164,15.550000190734863,15.550000190734863,1254.0
2025-10-24,15.989999771118164,16.0,15.5,15.989999771118164,1549.0
2025-10-23,15.550000190734863,15.699999809265137,15.510000228881836,15.699999809265137,3326.0
2025-10-22,16.100000381469727,16.100000381469727,15.800000190734863,15.800000190734863,109.0
2025-10-21,15.510000228881836,16.0,15.510000228881836,15.800000190734863,2525.0
2025-10-20,15.699999809265137,16.0,15.399999618530272,15.920000076293944,13333.0
2025-10-17,15.699999809265137,16.0,15.140000343322754,15.56999969482422,16230.0
2025-10-16,16.0,16.989999771118164,15.710000038146973,15.789999961853027,22238.0
2025-10-15,15.899999618530272,16.0,15.899999618530272,16.0,1322.0
2025-10-14,16.0,16.0,15.449999809265137,15.5,4262.0
2025-10-13,16.5,16.5,14.699999809265137,15.399999618530272,17908.0
2025-10-10,17.600000381469727,17.600000381469727,16.110000610351562,16.209999084472656,18476.0
2025-10-09,17.0,17.5,16.110000610351562,17.040000915527344,23821.0
2025-10-08,17.639999389648438,17.639999389648438,16.149999618530273,17.0,32675.0
2025-10-07,17.860000610351562,17.860000610351562,17.860000610351562,17.860000610351562,0.0
2025-10-06,17.0,18.65999984741211,16.649999618530273,17.860000610351562,159695.0
2025-10-03,16.899999618530273,17.0,16.549999237060547,16.959999084472656,3300.0
2025-10-02,17.299999237060547,17.299999237060547,17.0,17.0,3650.0
2025-10-01,17.25,17.5,16.8799991607666,17.09000015258789,17530.0
2025-09-30,18.25,18.25,17.200000762939453,17.260000228881836,9277.0
2025-09-29,19.39999961853028,19.39999961853028,17.700000762939453,18.63999938964844,2355.0
2025-09-26,17.5,17.510000228881836,17.5,18.0,101.0
2025-09-25,17.510000228881836,18.0,17.510000228881836,18.0,7914.0
2025-09-24,18.440000534057617,18.5,17.709999084472656,17.709999084472656,65430.0
2025-09-23,17.34000015258789,17.34000015258789,17.34000015258789,17.34000015258789,0.0
2025-09-22,17.5,17.649999618530273,17.31999969482422,17.34000015258789,2633.0
2025-09-19,17.899999618530273,17.899999618530273,17.209999084472656,17.899999618530273,301.0
