time,open,high,low,close,volume,date,SMA_5,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,Williams_R,returns,log_returns,price_change,price_change_pct,hl_spread,hl_spread_pct,oc_spread,oc_spread_pct,intraday_range,volume_sma_5,volume_sma_20,volume_ratio,volume_change,price_volume_corr,ROC_5,ROC_10,ROC_20,momentum_5,momentum_10,close_lag_1,volume_lag_1,returns_lag_1,close_lag_2,volume_lag_2,returns_lag_2,close_lag_3,volume_lag_3,returns_lag_3,close_lag_5,volume_lag_5,returns_lag_5,close_lag_10,volume_lag_10,returns_lag_10,close_mean_5,close_std_5,close_min_5,close_max_5,pct_from_high_5,pct_from_low_5,close_mean_10,close_std_10,close_min_10,close_max_10,pct_from_high_10,pct_from_low_10,close_mean_20,close_std_20,close_min_20,close_max_20,pct_from_high_20,pct_from_low_20,target_next_close,target_direction
"Dec 15, 2023",68.44999694824219,68.44999694824219,68.44999694824219,68.44999694824219,0.0,2023-12-15,71.77999877929688,74.68999938964843,72.23099975585937,51.458512100506596,72.02671221995867,66.26017497277122,47.35641856648074,5.766537247187443,7.922228626936129,-2.155691379748686,83.89233505681197,72.23099975585937,60.56966445490677,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,-1.0,0.16417000963025935,-7.500004123997043,-14.437503814697267,-2.214290073939732,-5.5500030517578125,-11.550003051757812,68.44999694824219,500.0,-0.0750000412399704,74.0,0.0,0.0,74.0,0.0,0.0,74.0,0.0,0.0,80.0,0.0,0.0,71.77999877929688,3.0398618656702596,68.44999694824219,74.0,-7.500004123997043,0.0,74.68999938964843,4.2797206057806685,68.44999694824219,80.0,-14.437503814697267,0.0,72.23099975585937,5.830667650476302,64.75,80.0,-14.437503814697267,5.714281001146236,63.31999969482422,0
"Dec 18, 2023",63.31999969482422,63.31999969482422,63.31999969482422,63.31999969482422,500.0,2023-12-18,69.64399871826171,73.02199935913086,72.15949974060058,52.054199896240235,70.6872179853226,66.04238421144181,38.38197084145149,4.644833773880791,7.266749656325062,-2.621915882444271,84.02963333141417,72.15949974060058,60.289366149786986,-100.0,-0.07494517870171669,-0.07790227695747336,-5.129997253417969,-7.494517870171668,0.0,0.0,0.0,0.0,0.0,200.0,200.0,2.5,-1.0,0.15119031909731317,-14.432432844832139,-20.850000381469727,-2.2084946798081564,-10.680000305175781,-16.68000030517578,68.44999694824219,0.0,0.0,68.44999694824219,500.0,-0.0750000412399704,74.0,0.0,0.0,74.0,0.0,0.0,80.0,0.0,0.0,69.64399871826171,4.494266859985867,63.31999969482422,74.0,-14.432432844832139,0.0,73.02199935913086,5.143524750512313,63.31999969482422,80.0,-20.850000381469727,0.0,72.15949974060058,5.935066795406799,63.31999969482422,80.0,-20.850000381469727,0.0,63.31999969482422,0
"Dec 19, 2023",63.31999969482422,63.31999969482422,63.31999969482422,63.31999969482422,0.0,2023-12-19,67.50799865722657,71.35399932861328,72.0879997253418,52.87559989013672,69.5537997867844,65.84072609909977,23.939808148388067,3.713073687684627,6.556014462596975,-2.842940774912348,84.16153903167566,72.0879997253418,60.014460419007946,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0,-1.0,0.15525776935160468,-14.432432844832139,-20.850000381469727,-2.2084946798081564,-10.680000305175781,-16.68000030517578,63.31999969482422,500.0,-0.07494517870171669,68.44999694824219,0.0,0.0,68.44999694824219,500.0,-0.0750000412399704,74.0,0.0,0.0,80.0,0.0,0.0,67.50799865722657,4.444082402850189,63.31999969482422,74.0,-14.432432844832139,0.0,71.35399932861328,5.330381321114361,63.31999969482422,80.0,-20.850000381469727,0.0,72.0879997253418,6.03676965316693,63.31999969482422,80.0,-20.850000381469727,0.0,63.31999969482422,0
"Feb 21, 2024",68.0,68.0,68.0,68.0,500.0,2024-02-21,64.33305545272827,63.92886773452759,63.6244337146759,63.61879959106445,64.22611241642237,63.834772838369254,100.0,0.30308086419633185,-0.022788589279849364,0.32586945347618124,65.95457775686202,63.6244337146759,61.46103994666355,-0.0,0.07391030208040772,0.07130647498287494,4.680000305175781,7.391030208040772,0.0,0.0,0.0,0.0,0.0,100.0,25.0,20.0,-1.0,0.9607587507647624,7.391030208040769,7.391030208040769,7.391030208040769,4.680000305175781,4.680000305175781,63.31999969482422,0.0,0.0,63.31999969482422,0.0,0.0,63.31999969482422,0.0,0.0,63.31999969482422,0.0,0.0,63.31999969482422,0.0,0.0,64.33305545272827,2.0929597634185506,63.31999969482422,68.0,0.0,7.391030208040769,63.92886773452759,1.4799460414638868,63.31999969482422,68.0,0.0,7.391030208040769,63.6244337146759,1.0464798817097294,63.31999969482422,68.0,0.0,7.391030208040769,68.0,0
"Feb 22, 2024",68.0,68.0,68.0,68.0,0.0,2024-02-22,65.19199981689454,64.25599975585938,63.7879997253418,63.60979965209961,64.65165644302678,64.05535726036939,100.0,0.5962991826573898,0.10102896510759847,0.49527021754979134,66.66894712585982,63.7879997253418,60.90705232482378,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,0.0,-1.0,0.6882472016115255,7.391030208040769,7.391030208040769,7.391030208040769,4.680000305175781,4.680000305175781,68.0,500.0,0.07391030208040772,63.31999969482422,0.0,0.0,63.31999969482422,0.0,0.0,63.31999969482422,0.0,0.0,63.31999969482422,0.0,0.0,65.19199981689454,2.5633417362758264,63.31999969482422,68.0,0.0,7.391030208040769,64.25599975585938,1.9732613886184975,63.31999969482422,68.0,0.0,7.391030208040769,63.7879997253418,1.4404737002590082,63.31999969482422,68.0,0.0,7.391030208040769,68.0,0
"Mar 01, 2024",68.0,68.0,68.0,68.0,500.0,2024-03-01,68.0,67.06399993896484,65.19199981689454,64.06879974365235,66.77107321625219,65.51420595657981,100.0,1.2568672596723758,0.8737257281269979,0.3831415315453779,69.89656722160507,65.19199981689454,60.48743241218401,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,10.0,-1.0,0.408248290463823,0.0,7.391030208040769,7.391030208040769,0.0,4.680000305175781,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,63.31999969482422,0.0,0.0,68.0,0.0,68.0,68.0,0.0,0.0,67.06399993896484,1.9732613886184807,63.31999969482422,68.0,0.0,7.391030208040769,65.19199981689454,2.3522837023552623,63.31999969482422,68.0,0.0,7.391030208040769,68.0,0
"Mar 04, 2024",68.0,68.0,68.0,68.0,0.0,2024-03-04,68.0,67.53199996948243,65.42599983215332,64.16239974975586,66.96013887529031,65.69833884868501,100.0,1.2618000266053002,0.9513405878226584,0.3104594387826418,70.20351061628666,65.42599983215332,60.648489048019975,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,-1.0,0.3685138655950101,0.0,7.391030208040769,7.391030208040769,0.0,4.680000305175781,68.0,500.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,63.31999969482422,0.0,0.0,68.0,0.0,68.0,68.0,0.0,0.0,67.53199996948243,1.479946041463858,63.31999969482422,68.0,0.0,7.391030208040769,65.42599983215332,2.388755392066673,63.31999969482422,68.0,0.0,7.391030208040769,68.0,0
"Mar 08, 2024",73.0,73.0,73.0,73.0,500.0,2024-03-08,69.0,68.5,66.61199989318848,64.63679977416992,68.23617496842286,66.67858071313199,100.0,1.5575942552908657,1.1781496118533974,0.3794446434374683,72.03681488523078,66.61199989318848,61.18718490114618,-0.0,0.07352941176470584,0.0709517359722844,5.0,7.352941176470584,0.0,0.0,0.0,0.0,0.0,100.0,75.0,6.666666666666667,-1.0,0.48538155546277273,7.352941176470589,7.352941176470589,15.287429488043768,5.0,5.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,500.0,0.0,68.0,0.0,0.0,69.0,2.23606797749978,68.0,73.0,0.0,7.352941176470589,68.5,1.5811388300841736,68.0,73.0,0.0,7.352941176470589,66.61199989318848,2.7124074960211493,63.31999969482422,73.0,0.0,15.287429488043768,73.0,0
"Mar 11, 2024",73.0,73.0,73.0,73.0,0.0,2024-03-11,70.0,69.0,67.09599990844727,64.83039978027344,68.96907112712704,67.14683399364074,100.0,1.822237133486297,1.3069671161799774,0.5152700173063196,72.99104856818388,67.09599990844727,61.20095124871065,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,75.0,0.0,-1.0,0.3758917093773609,7.352941176470589,7.352941176470589,15.287429488043768,5.0,5.0,73.0,500.0,0.07352941176470584,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,70.0,2.7386127875258226,68.0,73.0,0.0,7.352941176470589,69.0,2.1081851067789,68.0,73.0,0.0,7.352941176470589,67.09599990844727,2.9475243298683083,63.31999969482422,73.0,0.0,15.287429488043768,73.0,0
"Mar 20, 2024",73.0,73.0,73.0,73.0,500.0,2024-03-20,73.0,72.5,70.25,66.18559982299804,71.74815527139052,69.58473385341455,100.0,2.163421417975968,2.000905674277881,0.16251574369808708,75.35417785534091,70.25,65.14582214465909,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,75.0,6.666666666666667,-1.0,0.18295347673230627,0.0,7.352941176470589,7.352941176470589,0.0,5.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,68.0,0.0,0.0,73.0,0.0,73.0,73.0,0.0,0.0,72.5,1.5811388300840936,68.0,73.0,0.0,7.352941176470589,70.25,2.5520889276704537,68.0,73.0,0.0,7.352941176470589,73.0,0
"Mar 21, 2024",73.0,73.0,73.0,73.0,0.0,2024-03-21,73.0,73.0,70.5,66.37919982910157,71.94074676809967,69.83771653093939,100.0,2.103030237160283,2.0213305868543614,0.08169965030592152,75.62989176042628,70.5,65.37010823957372,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,75.0,0.0,-1.0,0.14002800840278698,0.0,7.352941176470589,7.352941176470589,0.0,5.0,73.0,500.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,68.0,0.0,0.0,73.0,0.0,73.0,73.0,0.0,0.0,73.0,0.0,73.0,73.0,0.0,0.0,70.5,2.5649458802131373,68.0,73.0,0.0,7.352941176470589,73.0,0
"Apr 18, 2024",67.5999984741211,74.9000015258789,67.55000305175781,67.55000305175781,3500.0,2024-04-18,71.91000061035156,72.45500030517579,72.7275001525879,69.56139999389649,72.09964636963198,71.74162948499634,0.0,0.35801688463564574,0.971228915306149,-0.6132120306705032,75.1648128832762,72.7275001525879,70.29018742189959,-100.0,-0.07465749244167386,-0.07759133156442251,-5.4499969482421875,-7.465749244167386,7.349998474121094,10.880826265084572,-0.04999542236328125,-0.07395772705885593,0.10880826265084571,700.0,200.0,17.5,-1.0,-0.9898267954644121,-7.46574924416738,-7.46574924416738,-7.46574924416738,-5.4499969482421875,-5.4499969482421875,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,71.91000061035156,2.437312730687177,67.55000305175781,73.0,-7.46574924416738,0.0,72.45500030517579,1.7234403597411223,67.55000305175781,73.0,-7.46574924416738,0.0,72.7275001525879,1.2186563653441504,67.55000305175781,73.0,-7.46574924416738,0.0,67.55000305175781,0
"Apr 19, 2024",67.55000305175781,67.55000305175781,67.55000305175781,67.55000305175781,0.0,2024-04-19,70.82000122070312,71.91000061035156,72.45500030517579,69.64600006103515,71.39970124380518,71.43113863808978,0.0,-0.03143739428459469,0.7706956533880003,-0.802133047672595,75.80994763787258,72.45500030517579,69.10005297247899,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,200.0,0.0,-1.0,-0.6755111321424729,-7.46574924416738,-7.46574924416738,-7.46574924416738,-5.4499969482421875,-5.4499969482421875,67.55000305175781,3500.0,-0.07465749244167386,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,70.82000122070312,2.9850862668865523,67.55000305175781,73.0,-7.46574924416738,0.0,71.91000061035156,2.2979204796548878,67.55000305175781,73.0,-7.46574924416738,0.0,72.45500030517579,1.6774736663483945,67.55000305175781,73.0,-7.46574924416738,0.0,67.55000305175781,0
"May 02, 2024",67.55000305175781,67.55000305175781,67.55000305175781,67.55000305175781,500.0,2024-05-02,67.55000305175781,67.55000305175781,70.0025016784668,70.4074006652832,68.40599696940534,69.49153712011753,0.0,-1.0855401507121911,-0.7416154661944807,-0.3439246845177104,75.5660524254454,70.0025016784668,64.4389509314882,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,2.5,-1.0,-0.236524958395612,0.0,0.0,-7.46574924416738,0.0,0.0,67.55000305175781,0.0,0.0,67.55000305175781,0.0,0.0,67.55000305175781,0.0,0.0,67.55000305175781,0.0,0.0,67.55000305175781,3500.0,-0.07465749244167386,67.55000305175781,0.0,67.55000305175781,67.55000305175781,0.0,0.0,67.55000305175781,0.0,67.55000305175781,67.55000305175781,0.0,0.0,70.0025016784668,2.7817753734893027,67.55000305175781,73.0,-7.46574924416738,0.0,67.55000305175781,0
